name	age	gender	salary
u7504	47	male	766
u7505	20	female	153
u7506	36	female	274
u7507	32	female	543
u7508	24	male	384
u7509	1	female	973
u7510	40	female	426
u7511	19	male	804
u7512	33	male	435
u7513	30	male	34
u7514	11	female	13
u7515	50	male	210
u7516	7	male	375
u7517	34	female	656
u7518	21	male	808
u7519	26	female	365
u7520	11	male	429
u7521	33	male	664
u7522	32	female	265
u7523	45	male	59
u7524	18	male	176
u7525	47	male	201
u7526	49	male	197
u7527	18	male	510
u7528	49	female	167
u7529	38	male	732
u7530	8	male	737
u7531	8	male	105
u7532	25	male	757
u7533	39	male	231
u7534	36	female	557
u7535	33	male	331
u7536	24	male	323
u7537	26	male	890
u7538	20	male	864
u7539	18	male	306
u7540	18	male	901
u7541	27	male	471
u7542	49	male	787
u7543	4	male	458
u7544	29	male	162
u7545	4	male	649
u7546	21	male	149
u7547	10	male	520
u7548	21	male	319
u7549	22	female	632
u7550	12	male	674
u7551	15	female	539
u7552	36	male	601
u7553	44	male	143
u7554	35	female	33
u7555	40	male	615
u7556	18	female	814
u7557	34	female	393
u7558	20	female	698
u7559	12	female	358
u7560	34	male	204
u7561	19	female	845
u7562	47	male	517
u7563	0	male	33
u7564	6	female	849
u7565	44	female	743
u7566	40	female	863
u7567	19	male	821
u7568	41	male	782
u7569	9	female	222
u7570	8	male	839
u7571	24	male	466
u7572	14	female	170
u7573	26	male	557
u7574	30	male	129
u7575	44	male	16
u7576	42	female	530
u7577	27	male	898
u7578	1	female	499
u7579	14	male	212
u7580	6	male	38
u7581	3	female	485
u7582	0	male	284
u7583	19	male	480
u7584	11	male	364
u7585	12	male	433
u7586	45	male	942
u7587	40	female	668
u7588	44	female	220
u7589	27	female	916
u7590	20	male	298
u7591	18	male	661
u7592	0	female	321
u7593	50	female	728
u7594	19	male	480
u7595	17	male	125
u7596	10	female	986
u7597	21	male	175
u7598	25	male	891
u7599	29	female	99
u7600	21	female	924
u7601	45	male	951
u7602	15	male	795
u7603	37	male	833
u7604	12	male	506
u7605	35	male	391
u7606	33	male	136
u7607	0	female	816
u7608	15	male	509
u7609	11	female	727
u7610	18	male	850
u7611	33	female	250
u7612	38	male	750
u7613	17	male	835
u7614	48	female	253
u7615	13	male	370
u7616	23	female	998
u7617	15	female	308
u7618	26	male	91
u7619	40	male	190
u7620	17	female	772
u7621	5	male	526
u7622	36	male	350
u7623	25	male	555
u7624	18	female	244
u7625	3	male	236
u7626	4	female	384
u7627	0	male	23
u7628	36	male	634
u7629	12	male	345
u7630	23	female	85
u7631	12	male	969
u7632	20	male	46
u7633	45	male	859
u7634	40	female	315
u7635	17	male	567
u7636	50	female	231
u7637	11	female	844
u7638	2	female	221
u7639	12	male	721
u7640	8	female	674
u7641	30	male	181
u7642	25	female	239
u7643	49	male	993
u7644	44	male	463
u7645	45	male	796
u7646	38	female	9
u7647	3	male	779
u7648	4	male	643
u7649	46	male	60
u7650	50	male	1
u7651	23	male	669
u7652	5	male	744
u7653	27	female	258
u7654	15	female	301
u7655	47	female	509
u7656	4	male	910
u7657	4	female	627
u7658	35	female	897
u7659	20	female	567
u7660	41	female	223
u7661	28	female	980
u7662	19	female	958
u7663	2	female	909
u7664	21	male	905
u7665	43	female	223
u7666	9	male	293
u7667	6	male	35
u7668	35	male	662
u7669	39	male	718
u7670	38	male	542
u7671	36	female	290
u7672	20	male	152
u7673	37	male	582
u7674	27	male	875
u7675	2	female	826
u7676	0	male	317
u7677	50	male	958
u7678	18	male	859
u7679	22	male	487
u7680	44	female	193
u7681	18	male	315
u7682	24	female	562
u7683	43	male	472
u7684	17	male	17
u7685	1	male	850
u7686	5	male	595
u7687	7	male	555
u7688	36	male	910
u7689	0	male	340
u7690	23	female	602
u7691	43	male	670
u7692	37	male	210
u7693	49	male	286
u7694	11	male	673
u7695	9	male	617
u7696	49	female	753
u7697	43	male	811
u7698	2	male	547
u7699	34	male	904
u7700	45	male	9
u7701	6	female	127
u7702	25	male	415
u7703	24	male	442
u7704	16	male	86
u7705	30	male	851
u7706	7	male	913
u7707	0	female	979
u7708	11	male	131
u7709	30	male	861
u7710	13	female	828
u7711	16	male	222
u7712	3	female	352
u7713	1	male	341
u7714	41	male	982
u7715	30	male	840
u7716	8	male	313
u7717	21	male	342
u7718	6	male	690
u7719	1	female	713
u7720	5	male	788
u7721	42	male	160
u7722	39	male	4
u7723	49	male	715
u7724	29	female	851
u7725	36	male	775
u7726	40	male	331
u7727	8	female	611
u7728	5	female	18
u7729	30	female	206
u7730	42	female	976
u7731	11	male	293
u7732	8	female	95
u7733	44	female	158
u7734	48	male	609
u7735	17	male	940
u7736	25	female	722
u7737	35	male	561
u7738	8	male	91
u7739	48	male	902
u7740	17	female	712
u7741	34	male	403
u7742	32	male	683
u7743	18	male	990
u7744	19	male	920
u7745	15	male	637
u7746	41	male	379
u7747	5	male	204
u7748	23	female	349
u7749	32	male	859
u7750	2	male	28
u7751	22	female	370
u7752	1	male	485
u7753	18	male	926
u7754	38	male	321
u7755	27	male	678
u7756	46	male	228
u7757	25	female	118
u7758	9	male	245
u7759	7	male	322
u7760	20	male	441
u7761	13	female	13
u7762	34	male	370
u7763	50	male	357
u7764	1	male	852
u7765	23	male	780
u7766	49	male	267
u7767	12	female	669
u7768	32	male	494
u7769	46	male	850
u7770	8	male	601
u7771	8	female	637
u7772	50	male	800
u7773	8	female	91
u7774	20	female	499
u7775	50	male	126
u7776	27	male	835
u7777	37	male	767
u7778	37	male	450
u7779	47	male	920
u7780	48	male	571
u7781	37	female	128
u7782	44	male	932
u7783	39	male	750
u7784	49	male	913
u7785	35	male	405
u7786	32	male	518
u7787	21	female	719
u7788	6	male	710
u7789	22	male	307
u7790	47	male	699
u7791	33	male	237
u7792	25	male	295
u7793	36	male	730
u7794	19	female	343
u7795	25	male	180
u7796	21	female	376
u7797	32	male	66
u7798	9	male	239
u7799	23	male	780
u7800	47	male	260
u7801	39	female	651
u7802	45	female	739
u7803	11	male	365
u7804	26	male	126
u7805	39	male	681
u7806	45	female	588
u7807	38	female	389
u7808	19	male	32
u7809	6	female	407
u7810	45	female	485
u7811	47	male	728
u7812	13	female	891
u7813	7	male	470
u7814	8	male	721
u7815	36	female	769
u7816	26	male	983
u7817	22	male	826
u7818	31	female	476
u7819	7	female	527
u7820	8	male	466
u7821	32	female	648
u7822	47	female	353
u7823	6	male	746
u7824	2	male	197
u7825	5	male	293
u7826	42	male	571
u7827	17	male	163
u7828	10	male	478
u7829	35	male	535
u7830	18	female	402
u7831	14	male	578
u7832	27	female	473
u7833	3	male	341
u7834	9	male	985
u7835	45	male	999
u7836	46	male	944
u7837	44	male	932
u7838	30	female	923
u7839	26	male	8
u7840	23	female	846
u7841	1	female	493
u7842	32	female	965
u7843	33	female	122
u7844	3	male	461
u7845	42	male	543
u7846	23	male	551
u7847	42	male	364
u7848	13	female	156
u7849	43	male	473
u7850	9	male	934
u7851	43	male	330
u7852	39	male	195
u7853	45	male	15
u7854	4	male	296
u7855	34	female	580
u7856	37	male	522
u7857	26	male	680
u7858	40	female	868
u7859	37	male	609
u7860	9	male	330
u7861	7	female	940
u7862	48	female	956
u7863	6	female	942
u7864	47	female	956
u7865	0	male	471
u7866	28	female	800
u7867	37	male	654
u7868	27	female	498
u7869	50	male	324
u7870	36	male	149
u7871	1	male	715
u7872	23	male	177
u7873	17	male	433
u7874	36	female	247
u7875	34	male	347
u7876	46	female	89
u7877	14	female	545
u7878	21	male	441
u7879	32	male	590
u7880	14	male	293
u7881	47	male	198
u7882	47	male	234
u7883	37	male	727
u7884	6	male	384
u7885	27	male	381
u7886	46	female	860
u7887	11	male	336
u7888	40	female	78
u7889	17	female	353
u7890	15	male	221
u7891	50	female	876
u7892	20	male	382
u7893	14	male	257
u7894	18	male	636
u7895	31	male	805
u7896	20	female	167
u7897	49	male	222
u7898	0	male	617
u7899	19	female	454
u7900	40	male	179
u7901	18	male	89
u7902	23	female	287
u7903	7	male	919
u7904	21	male	272
u7905	31	male	507
u7906	9	male	421
u7907	23	male	210
u7908	35	female	393
u7909	29	male	601
u7910	30	female	719
u7911	44	female	222
u7912	46	female	274
u7913	20	male	94
u7914	20	female	234
u7915	44	male	0
u7916	17	male	494
u7917	5	female	476
u7918	21	male	772
u7919	26	male	666
u7920	27	female	657
u7921	10	male	625
u7922	0	female	116
u7923	41	male	321
u7924	14	male	277
u7925	24	female	85
u7926	26	female	972
u7927	25	female	777
u7928	48	male	514
u7929	17	male	631
u7930	35	female	83
u7931	41	female	174
u7932	26	male	523
u7933	31	male	426
u7934	45	male	1000
u7935	0	male	398
u7936	18	male	805
u7937	44	male	87
u7938	25	male	346
u7939	2	male	5
u7940	50	male	413
u7941	4	male	967
u7942	16	male	473
u7943	10	female	808
u7944	31	female	346
u7945	7	female	427
u7946	47	female	675
u7947	41	male	102
u7948	27	female	106
u7949	27	male	413
u7950	11	male	100
u7951	29	male	20
u7952	2	male	163
u7953	27	female	356
u7954	39	male	94
u7955	47	female	938
u7956	2	male	82
u7957	41	female	868
u7958	17	male	647
u7959	34	male	172
u7960	37	female	148
u7961	29	male	523
u7962	31	male	88
u7963	6	male	914
u7964	50	female	601
u7965	2	female	435
u7966	6	male	807
u7967	16	female	357
u7968	7	male	38
u7969	35	male	283
u7970	28	female	832
u7971	6	male	670
u7972	26	female	729
u7973	1	male	995
u7974	0	male	779
u7975	22	female	893
u7976	50	male	325
u7977	6	male	262
u7978	21	male	85
u7979	13	male	692
u7980	27	female	51
u7981	43	female	695
u7982	2	male	34
u7983	31	male	787
u7984	23	male	930
u7985	31	female	747
u7986	37	male	174
u7987	48	male	135
u7988	49	male	78
u7989	41	male	536
u7990	46	male	546
u7991	23	male	911
u7992	44	male	996
u7993	34	female	202
u7994	9	female	336
u7995	22	female	302
u7996	33	male	278
u7997	4	male	852
u7998	5	male	14
u7999	19	female	687
u8000	48	male	267
u8001	36	male	52
u8002	42	female	158
u8003	3	male	768
u8004	45	male	967
u8005	12	male	131
u8006	0	male	276
u8007	18	male	414
u8008	33	female	21
u8009	24	male	419
u8010	2	female	442
u8011	4	female	325
u8012	9	male	860
u8013	2	female	965
u8014	26	male	282
u8015	26	male	969
u8016	10	female	730
u8017	36	male	679
u8018	25	male	456
u8019	26	male	515
u8020	16	male	473
u8021	19	male	979
u8022	5	male	238
u8023	16	female	508
u8024	31	female	501
u8025	26	female	617
u8026	19	male	615
u8027	28	male	528
u8028	12	male	442
u8029	1	male	542
u8030	30	female	290
u8031	20	male	9
u8032	3	male	29
u8033	49	male	79
u8034	43	male	301
u8035	8	male	897
u8036	25	male	82
u8037	9	female	440
u8038	7	male	24
u8039	0	female	834
u8040	30	female	789
u8041	35	male	238
u8042	44	female	931
u8043	35	female	168
u8044	4	male	479
u8045	13	male	248
u8046	7	male	140
u8047	26	male	169
u8048	49	male	565
u8049	22	male	125
u8050	26	male	829
u8051	28	female	112
u8052	32	male	315
u8053	26	male	881
u8054	50	male	117
u8055	50	male	136
u8056	42	male	746
u8057	20	male	353
u8058	31	male	959
u8059	8	male	783
u8060	46	male	923
u8061	11	male	386
u8062	35	female	469
u8063	8	female	844
u8064	22	male	720
u8065	36	female	859
u8066	10	male	573
u8067	45	male	228
u8068	48	male	547
u8069	21	male	959
u8070	45	male	89
u8071	49	male	402
u8072	8	female	398
u8073	35	female	308
u8074	15	male	74
u8075	46	female	90
u8076	0	female	544
u8077	22	female	426
u8078	35	male	2
u8079	27	female	198
u8080	18	female	353
u8081	49	male	269
u8082	22	female	809
u8083	18	male	775
u8084	11	female	889
u8085	49	male	549
u8086	13	female	396
u8087	31	female	380
u8088	17	female	804
u8089	2	male	642
u8090	5	female	806
u8091	3	male	425
u8092	14	female	599
u8093	46	female	5
u8094	37	female	203
u8095	19	male	382
u8096	20	male	5
u8097	4	male	927
u8098	1	female	406
u8099	35	male	697
u8100	17	male	975
u8101	46	male	227
u8102	49	female	413
u8103	31	male	190
u8104	11	male	291
u8105	28	female	613
u8106	20	male	369
u8107	37	male	953
u8108	26	male	880
u8109	40	female	711
u8110	7	male	316
u8111	38	male	826
u8112	0	male	937
u8113	32	male	46
u8114	19	female	458
u8115	23	male	851
u8116	49	male	338
u8117	6	female	676
u8118	12	female	429
u8119	27	female	942
u8120	38	male	612
u8121	14	male	527
u8122	21	male	774
u8123	46	female	146
u8124	32	male	724
u8125	20	male	508
u8126	43	male	567
u8127	50	female	843
u8128	12	female	343
u8129	7	female	471
u8130	3	male	171
u8131	5	male	310
u8132	47	male	566
u8133	14	male	596
u8134	33	male	433
u8135	18	male	236
u8136	24	female	741
u8137	27	male	915
u8138	39	male	479
u8139	35	male	530
u8140	50	male	978
u8141	9	male	936
u8142	35	female	456
u8143	32	male	592
u8144	24	male	984
u8145	31	female	468
u8146	31	male	386
u8147	7	male	51
u8148	3	female	554
u8149	33	male	8
u8150	19	female	250
u8151	11	male	992
u8152	48	male	371
u8153	44	male	390
u8154	11	female	352
u8155	49	male	615
u8156	10	female	638
u8157	27	male	989
u8158	38	female	715
u8159	18	female	967
u8160	8	female	651
u8161	8	male	660
u8162	35	male	269
u8163	31	male	667
u8164	36	male	691
u8165	13	male	487
u8166	43	female	939
u8167	45	female	807
u8168	42	male	873
u8169	0	male	382
u8170	40	male	413
u8171	7	male	690
u8172	16	female	582
u8173	18	male	586
u8174	6	male	593
u8175	1	female	625
u8176	26	male	474
u8177	42	female	979
u8178	28	female	75
u8179	27	male	890
u8180	20	male	19
u8181	34	male	879
u8182	9	male	503
u8183	3	male	292
u8184	41	male	644
u8185	44	male	610
u8186	18	male	980
u8187	23	male	982
u8188	9	male	528
u8189	21	male	700
u8190	17	male	99
u8191	0	male	50
u8192	9	female	174
u8193	31	female	1
u8194	48	male	892
u8195	23	male	791
u8196	22	male	645
u8197	24	male	656
u8198	32	male	328
u8199	31	female	76
u8200	7	male	899
u8201	44	male	747
u8202	48	female	813
u8203	26	male	274
u8204	25	female	161
u8205	3	female	94
u8206	17	male	6
u8207	25	male	630
u8208	50	male	673
u8209	36	female	218
u8210	38	female	194
u8211	27	female	71
u8212	14	male	430
u8213	23	male	301
u8214	24	female	173
u8215	27	male	529
u8216	12	male	349
u8217	40	male	265
u8218	34	male	813
u8219	46	male	518
u8220	22	male	16
u8221	20	male	600
u8222	11	female	386
u8223	4	male	455
u8224	13	female	7
u8225	39	male	587
u8226	39	male	718
u8227	2	male	994
u8228	1	female	286
u8229	42	male	639
u8230	33	female	299
u8231	49	male	669
u8232	31	female	181
u8233	45	female	390
u8234	0	male	335
u8235	16	male	703
u8236	16	male	806
u8237	21	female	569
u8238	47	male	486
u8239	6	male	458
u8240	34	male	789
u8241	20	male	486
u8242	31	male	636
u8243	31	female	278
u8244	0	male	174
u8245	38	male	367
u8246	41	male	985
u8247	49	male	863
u8248	38	male	188
u8249	26	male	752
u8250	47	male	705
u8251	28	male	833
u8252	36	female	830
u8253	29	male	997
u8254	43	male	450
u8255	14	male	289
u8256	25	male	323
u8257	44	male	453
u8258	26	male	179
u8259	1	male	676
u8260	48	male	216
u8261	21	male	225
u8262	23	male	621
u8263	33	male	699
u8264	12	male	16
u8265	12	male	633
u8266	17	female	327
u8267	10	female	538
u8268	29	female	674
u8269	22	male	474
u8270	5	female	119
u8271	0	male	55
u8272	35	male	399
u8273	38	female	964
u8274	42	male	153
u8275	25	male	711
u8276	30	male	761
u8277	16	male	729
u8278	13	male	948
u8279	48	female	560
u8280	44	male	493
u8281	30	female	692
u8282	39	male	802
u8283	8	male	538
u8284	45	male	752
u8285	20	male	713
u8286	18	male	229
u8287	17	male	862
u8288	7	male	749
u8289	37	female	150
u8290	46	male	51
u8291	34	female	812
u8292	7	male	624
u8293	46	male	535
u8294	41	female	459
u8295	44	female	961
u8296	23	female	760
u8297	4	male	657
u8298	7	female	715
u8299	19	male	361
u8300	32	male	267
u8301	10	male	440
u8302	18	male	466
u8303	9	female	360
u8304	30	male	137
u8305	17	male	392
u8306	30	male	766
u8307	5	female	592
u8308	8	female	622
u8309	36	male	510
u8310	28	male	899
u8311	45	male	764
u8312	44	male	760
u8313	19	male	592
u8314	5	male	580
u8315	7	male	986
u8316	43	female	68
u8317	50	female	975
u8318	24	female	446
u8319	36	female	623
u8320	43	male	18
u8321	20	male	40
u8322	1	male	748
u8323	43	female	759
u8324	0	female	532
u8325	13	male	33
u8326	30	female	129
u8327	50	female	73
u8328	46	male	159
u8329	44	male	114
u8330	26	male	646
u8331	11	female	968
u8332	40	male	641
u8333	0	male	614
u8334	33	male	584
u8335	17	female	105
u8336	22	female	872
u8337	16	male	989
u8338	6	male	910
u8339	47	female	176
u8340	15	female	913
u8341	14	female	96
u8342	49	male	555
u8343	44	male	578
u8344	17	male	547
u8345	17	male	956
u8346	37	female	734
u8347	41	male	484
u8348	17	male	692
u8349	39	male	716
u8350	2	male	40
u8351	29	male	446
u8352	44	male	764
u8353	46	female	615
u8354	5	male	259
u8355	49	female	879
u8356	31	male	870
u8357	9	female	528
u8358	49	female	786
u8359	16	male	124
u8360	20	male	1000
u8361	31	male	961
u8362	1	male	701
u8363	36	male	494
u8364	40	female	839
u8365	38	male	750
u8366	40	female	781
u8367	33	male	159
u8368	35	male	890
u8369	10	male	972
u8370	17	male	732
u8371	25	male	588
u8372	19	male	756
u8373	17	female	340
u8374	6	female	70
u8375	43	male	634
u8376	20	male	980
u8377	14	male	305
u8378	47	female	139
u8379	37	female	155
u8380	0	female	450
u8381	30	male	73
u8382	4	female	492
u8383	49	female	618
u8384	27	male	920
u8385	35	male	148
u8386	4	female	98
u8387	28	female	323
u8388	31	female	370
u8389	13	female	807
u8390	50	male	721
u8391	44	female	463
u8392	23	male	869
u8393	47	male	127
u8394	7	female	879
u8395	1	male	680
u8396	19	male	92
u8397	36	male	321
u8398	37	male	256
u8399	8	male	254
u8400	9	male	121
u8401	7	male	964
u8402	9	male	565
u8403	26	female	648
u8404	24	male	164
u8405	14	male	277
u8406	7	male	727
u8407	50	male	240
u8408	47	female	297
u8409	26	male	444
u8410	48	male	69
u8411	28	male	52
u8412	14	female	770
u8413	25	female	829
u8414	49	male	470
u8415	4	male	436
u8416	49	female	946
u8417	44	male	740
u8418	15	female	441
u8419	42	male	999
u8420	45	female	399
u8421	45	male	421
u8422	45	female	583
u8423	21	female	354
u8424	10	male	150
u8425	48	female	621
u8426	23	male	586
u8427	16	female	487
u8428	2	female	348
u8429	15	female	565
u8430	47	female	999
u8431	5	female	252
u8432	25	male	603
u8433	6	male	2
u8434	1	male	809
u8435	35	male	949
u8436	7	male	26
u8437	48	male	372
u8438	23	male	43
u8439	30	male	946
u8440	39	female	508
u8441	35	male	300
u8442	9	male	580
u8443	28	male	578
u8444	27	male	140
u8445	32	male	506
u8446	13	male	846
u8447	18	male	606
u8448	3	female	216
u8449	6	male	103
u8450	7	male	970
u8451	35	male	930
u8452	35	female	650
u8453	5	male	785
u8454	9	male	582
u8455	38	female	925
u8456	14	male	668
u8457	38	female	127
u8458	40	male	153
u8459	1	female	327
u8460	21	male	738
u8461	37	female	238
u8462	27	male	646
u8463	33	male	520
u8464	17	male	754
u8465	38	male	859
u8466	26	male	589
u8467	18	male	846
u8468	27	female	794
u8469	48	female	373
u8470	10	male	514
u8471	42	male	385
u8472	47	male	197
u8473	49	male	711
u8474	49	male	165
u8475	40	female	25
u8476	21	male	161
u8477	20	male	970
u8478	1	male	503
u8479	28	male	917
u8480	39	male	939
u8481	17	male	997
u8482	26	male	902
u8483	19	female	26
u8484	45	female	226
u8485	0	female	874
u8486	50	male	84
u8487	46	female	37
u8488	48	male	970
u8489	2	male	305
u8490	12	male	188
u8491	11	male	431
u8492	20	male	828
u8493	46	male	534
u8494	44	male	660
u8495	19	male	430
u8496	39	male	790
u8497	13	male	684
u8498	11	male	697
u8499	19	male	473
u8500	9	female	790
u8501	26	male	791
u8502	18	male	23
u8503	44	male	492
u8504	12	female	251
u8505	11	male	272
u8506	34	male	747
u8507	6	female	775
u8508	15	male	176
u8509	48	male	191
u8510	11	female	510
u8511	32	male	556
u8512	7	male	557
u8513	5	male	853
u8514	35	female	51
u8515	31	female	564
u8516	13	female	565
u8517	9	male	795
u8518	27	female	765
u8519	40	female	794
u8520	26	female	840
u8521	37	female	388
u8522	4	male	388
u8523	38	male	368
u8524	30	female	218
u8525	26	male	188
u8526	7	female	543
u8527	50	male	580
u8528	44	male	562
u8529	29	male	912
u8530	42	male	611
u8531	15	male	479
u8532	28	female	939
u8533	14	female	624
u8534	25	male	875
u8535	4	female	987
u8536	22	male	100
u8537	1	male	974
u8538	44	female	157
u8539	15	male	674
u8540	47	female	566
u8541	27	male	457
u8542	17	male	979
u8543	3	female	805
u8544	41	male	111
u8545	32	male	783
u8546	4	male	378
u8547	19	male	72
u8548	44	male	480
u8549	49	female	243
u8550	40	female	727
u8551	12	male	403
u8552	14	male	733
u8553	46	male	144
u8554	12	male	109
u8555	19	male	681
u8556	2	female	82
u8557	25	male	590
u8558	1	female	395
u8559	38	male	664
u8560	43	male	447
u8561	33	female	331
u8562	43	male	313
u8563	23	female	780
u8564	7	male	908
u8565	35	male	603
u8566	0	female	70
u8567	17	male	6
u8568	34	male	705
u8569	47	male	483
u8570	19	male	108
u8571	23	female	542
u8572	35	male	193
u8573	24	female	572
u8574	4	male	486
u8575	48	female	708
u8576	3	female	910
u8577	17	male	198
u8578	25	female	953
u8579	26	male	452
u8580	0	male	975
u8581	24	male	944
u8582	20	female	360
u8583	40	male	329
u8584	18	male	224
u8585	38	male	182
u8586	0	female	901
u8587	23	male	451
u8588	33	male	632
u8589	12	male	120
u8590	41	male	287
u8591	2	female	790
u8592	48	male	530
u8593	25	female	197
u8594	38	male	439
u8595	7	female	768
u8596	7	male	799
u8597	30	male	230
u8598	19	male	894
u8599	45	male	330
u8600	18	male	984
u8601	17	male	174
u8602	23	male	838
u8603	36	male	212
u8604	7	male	536
u8605	45	female	731
u8606	14	male	62
u8607	33	female	284
u8608	33	male	694
u8609	34	male	21
u8610	41	male	246
u8611	49	female	504
u8612	4	male	145
u8613	28	female	712
u8614	45	male	709
u8615	4	male	213
u8616	43	female	530
u8617	15	female	260
u8618	3	male	578
u8619	40	male	991
u8620	31	female	262
u8621	27	male	179
u8622	22	female	239
u8623	4	male	453
u8624	11	male	754
u8625	43	male	925
u8626	28	male	416
u8627	7	male	692
u8628	5	male	260
u8629	37	female	639
u8630	29	male	465
u8631	8	female	333
u8632	12	male	136
u8633	37	female	244
u8634	44	female	217
u8635	7	male	50
u8636	16	male	134
u8637	33	female	295
u8638	34	male	83
u8639	20	male	133
u8640	44	male	10
u8641	46	male	691
u8642	20	male	450
u8643	44	female	322
u8644	42	male	768
u8645	2	male	727
u8646	44	male	481
u8647	50	male	856
u8648	37	male	784
u8649	21	female	693
u8650	7	female	912
u8651	42	male	658
u8652	28	male	318
u8653	8	male	266
u8654	20	male	244
u8655	42	male	629
u8656	2	male	987
u8657	32	female	47
u8658	10	female	929
u8659	3	male	484
u8660	28	male	38
u8661	12	male	469
u8662	48	male	940
u8663	13	male	694
u8664	8	male	373
u8665	45	female	492
u8666	49	male	853
u8667	32	male	819
u8668	20	male	451
u8669	21	female	951
u8670	15	male	570
u8671	6	male	1
u8672	4	female	750
u8673	3	female	909
u8674	45	female	269
u8675	35	male	185
u8676	8	female	367
u8677	18	male	583
u8678	25	male	135
u8679	32	female	493
u8680	3	male	936
u8681	43	male	954
u8682	14	male	308
u8683	50	male	680
u8684	15	male	703
u8685	15	male	756
u8686	10	male	449
u8687	33	male	344
u8688	18	male	248
u8689	6	female	799
u8690	30	male	342
u8691	35	male	657
u8692	6	female	35
u8693	34	female	423
u8694	33	female	136
u8695	28	male	562
u8696	48	female	520
u8697	38	male	538
u8698	24	male	474
u8699	0	female	378
u8700	20	male	696
u8701	17	male	855
u8702	14	male	714
u8703	33	male	795
u8704	29	male	606
u8705	1	male	474
u8706	48	male	930
u8707	45	male	621
u8708	19	male	696
u8709	5	male	952
u8710	26	female	1
u8711	49	female	507
u8712	42	female	680
u8713	20	male	61
u8714	4	female	84
u8715	45	male	292
u8716	44	female	552
u8717	42	female	136
u8718	16	male	931
u8719	35	male	336
u8720	2	male	661
u8721	3	male	533
u8722	22	male	622
u8723	21	male	321
u8724	11	male	117
u8725	4	female	309
u8726	12	male	697
u8727	38	male	315
u8728	3	male	174
u8729	34	female	301
u8730	6	male	74
u8731	45	male	202
u8732	39	male	244
u8733	28	male	3
u8734	39	male	394
u8735	2	male	422
u8736	3	male	324
u8737	17	female	448
u8738	46	female	661
u8739	45	female	192
u8740	18	male	303
u8741	16	male	822
u8742	6	female	245
u8743	22	male	362
u8744	49	male	54
u8745	34	male	357
u8746	5	female	687
u8747	20	male	552
u8748	22	male	987
u8749	44	male	394
u8750	40	male	759
u8751	20	female	745
u8752	8	male	508
u8753	48	male	229
u8754	45	female	243
u8755	0	female	487
u8756	21	female	24
u8757	38	female	994
u8758	11	female	289
u8759	27	male	689
u8760	16	male	502
u8761	17	male	400
u8762	26	male	567
u8763	22	male	19
u8764	16	female	537
u8765	40	female	860
u8766	28	male	943
u8767	49	female	333
u8768	17	male	184
u8769	15	female	747
u8770	3	male	239
u8771	23	male	106
u8772	26	male	586
u8773	35	male	646
u8774	4	female	138
u8775	30	male	67
u8776	13	female	263
u8777	44	male	949
u8778	42	male	774
u8779	27	male	222
u8780	46	male	914
u8781	38	female	504
u8782	11	male	407
u8783	49	male	699
u8784	16	female	946
u8785	25	male	187
u8786	46	female	968
u8787	18	female	94
u8788	24	male	181
u8789	2	male	932
u8790	37	female	455
u8791	24	male	154
u8792	18	male	610
u8793	9	male	697
u8794	13	male	936
u8795	25	male	440
u8796	7	female	900
u8797	13	male	903
u8798	25	female	88
u8799	37	male	571
u8800	40	male	934
u8801	47	male	88
u8802	45	male	15
u8803	5	female	192
u8804	49	male	60
u8805	15	female	192
u8806	17	male	557
u8807	34	male	624
u8808	18	male	376
u8809	37	male	811
u8810	24	male	757
u8811	29	female	788
u8812	1	male	846
u8813	2	female	942
u8814	34	male	125
u8815	8	female	780
u8816	46	male	480
u8817	20	male	162
u8818	27	male	341
u8819	10	male	620
u8820	22	female	650
u8821	18	female	593
u8822	21	male	117
u8823	6	male	584
u8824	17	male	146
u8825	47	male	71
u8826	45	female	913
u8827	44	female	849
u8828	46	male	117
u8829	6	female	604
u8830	13	male	692
u8831	44	male	41
u8832	50	male	259
u8833	23	female	395
u8834	23	male	684
u8835	26	male	21
u8836	33	male	999
u8837	7	male	87
u8838	9	male	800
u8839	15	female	814
u8840	12	female	741
u8841	12	male	176
u8842	48	male	928
u8843	1	male	217
u8844	7	male	616
u8845	8	female	673
u8846	29	male	23
u8847	15	male	202
u8848	35	female	944
u8849	14	female	512
u8850	3	female	473
u8851	15	male	268
u8852	45	male	661
u8853	21	male	420
u8854	32	female	359
u8855	22	male	791
u8856	15	male	274
u8857	47	male	897
u8858	41	male	231
u8859	42	female	239
u8860	20	male	8
u8861	8	female	640
u8862	11	male	942
u8863	40	male	655
u8864	34	male	203
u8865	29	female	313
u8866	9	female	127
u8867	38	male	164
u8868	15	male	821
u8869	17	male	483
u8870	12	male	858
u8871	28	male	821
u8872	44	female	921
u8873	43	female	765
u8874	27	male	481
u8875	6	male	500
u8876	25	female	987
u8877	12	female	410
u8878	9	male	658
u8879	2	male	552
u8880	16	female	400
u8881	8	male	749
u8882	6	male	125
u8883	6	female	844
u8884	39	male	194
u8885	49	male	929
u8886	24	male	648
u8887	7	male	361
u8888	3	female	505
u8889	10	male	118
u8890	39	female	655
u8891	16	male	394
u8892	43	male	677
u8893	39	male	441
u8894	31	female	731
u8895	42	female	3
u8896	27	male	118
u8897	32	male	12
u8898	32	female	75
u8899	48	male	794
u8900	43	male	85
u8901	49	male	3
